Ticket number,Issue Date,Issue time,Meter Id,Marked Time,RP State Plate,Plate Expiry Date,VIN,Make,Body Style,Color,Location,Route,Agency,Violation code,Violation Description,Fine amount,Latitude,Agency Description,Color Description,Body Style Description
4508445045,01/09/2020,1153,,,NV,202006,,DODG,PA,GY,9400 LOYOLA BLVD,00907,51,21211B,BLK BIKE PATH OR LANE,93,99999,51 - DOT - WESTERN,GREY,PASSENGER CAR
4508446272,01/09/2020,1335,,,CA,202002,,TOYT,PA,BK,600 MAIN ST S,00600,56,21211B,BLK BIKE PATH OR LANE,93,6485955.113334,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
4508474810,01/07/2020,1602,,,CA,202004,,FORD,PA,BK,335 MAIN ST S,00643,56,21211B,BLK BIKE PATH OR LANE,93,6487051.105867,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
4508483361,01/13/2020,1413,,,CA,201912,,CHEV,PA,GY,17719 PLUMMER ST,330R1,53,21211B,BLK BIKE PATH OR LANE,93,6404033.385314,53 - DOT - VALLEY,GREY,PASSENGER CAR
4508487760,01/17/2020,1503,,,CA,202012,,INTL,CM,YE,7449 FOOTHILL BLVD,340R,53,21211B,BLK BIKE PATH OR LANE,93,6472613.271801,53 - DOT - VALLEY,YELLOW,COMMERCIAL
4508503296,01/11/2020,1515,,,CA,201911,,CADI,PA,BK,451 MAIN ST S,00600,56,21211B,BLK BIKE PATH OR LANE,93,6486532.357562,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
4508505363,01/09/2020,1033,,,CA,202008,,HNO,CM,WT,6731 WINNETKA AVE,00324,53,21211B,BLK BIKE PATH OR LANE,93,6389003.50429257,53 - DOT - VALLEY,WHITE,COMMERCIAL
4508543992,01/08/2020,1843,,,CA,202006,,OTHR,MH,OT,11800 BURBANK BLVD,00315,53,21211B,BLK BIKE PATH OR LANE,93,6443715.033189,53 - DOT - VALLEY,OTHER,MOTOR HOME
4508557421,01/16/2020,917,,,AZ,202008,,DODG,PA,BK,16600 FOOTHILL BLVD,378R2,53,21211B,BLK BIKE PATH OR LANE,93,6412769.553451,53 - DOT - VALLEY,BLACK,PASSENGER CAR
4508557432,01/16/2020,920,,,CA,201903,,CHEV,PA,GY,16600 FOOTHILL BLVD,378R2,53,21211B,BLK BIKE PATH OR LANE,93,6412769.553451,53 - DOT - VALLEY,GREY,PASSENGER CAR
4508557922,01/20/2020,1719,,,CA,,,OTHR,TR,BL,15302 DEVONSHIRE ST,330R1,53,21211B,BLK BIKE PATH OR LANE,93,6421137.00806953,53 - DOT - VALLEY,BLUE,TRAILER
4508559311,01/10/2020,1316,,,CA,202003,,TOYT,PA,GY,4824 COLISEUM ST S,00536,55,21211B,BLK BIKE PATH OR LANE,93,6455156.019919,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4508572666,01/10/2020,1313,,,CA,202005,,MERZ,PA,BK,4058 TUJUNGA AV,00358,53,21211B,BLK BIKE PATH OR LANE,93,6446997.466171,53 - DOT - VALLEY,BLACK,PASSENGER CAR
4508573661,01/17/2020,1000,,,CA,202007,,TOYT,PA,GY,13156 RIVERSIDE DR,350R1,53,21211B,BLK BIKE PATH OR LANE,93,6434710.590461,53 - DOT - VALLEY,GREY,PASSENGER CAR
4508573672,01/17/2020,1001,,,CA,202002,,DODG,PU,WT,13150 RIVERSIDE DR,350R1,53,21211B,BLK BIKE PATH OR LANE,93,6434739.713219,53 - DOT - VALLEY,WHITE,PICK-UP TRUCK
4508593810,01/15/2020,1727,,,ME,202002,,UNK,TR,BL,14213 FIGUEROA ST S,00500,55,21211B,BLK BIKE PATH OR LANE,93,6475865.792821,55 - DOT - SOUTHERN,BLUE,TRAILER
4508593821,01/15/2020,1729,,,ME,,,UNK,TR,MR,14213 FIGUEROA ST S,00500,55,21211B,BLK BIKE PATH OR LANE,93,6475865.792821,55 - DOT - SOUTHERN,MAROON,TRAILER
4508594790,01/08/2020,1830,,,CA,202008,,TOYT,PA,WT,6650 RESEDA BLVD,00310,53,21211B,BLK BIKE PATH OR LANE,93,6399566.65944366,53 - DOT - VALLEY,WHITE,PASSENGER CAR
4508594801,01/08/2020,1855,,,CA,202009,,VOLV,CM,RD,8400 RESEDA BLVD,00310,53,21211B,BLK BIKE PATH OR LANE,93,6399613.232712,53 - DOT - VALLEY,RED,COMMERCIAL
4508594812,01/08/2020,1856,,,CA,6,,JEEP,PA,GY,8422 RESEDA BLVD,00310,53,21211B,BLK BIKE PATH OR LANE,93,6399614.03596407,53 - DOT - VALLEY,GREY,PASSENGER CAR
4508594834,01/08/2020,1914,,,CA,202001,,CHEV,PU,WT,8561 RESEDA BLVD,00310,53,21211B,BLK BIKE PATH OR LANE,93,6399619.23585143,53 - DOT - VALLEY,WHITE,PICK-UP TRUCK
4508594845,01/08/2020,1918,,,CA,202006,,TOYT,PU,GY,8363 RESEDA BLVD,00310,53,21211B,BLK BIKE PATH OR LANE,93,6399611.845277,53 - DOT - VALLEY,GREY,PICK-UP TRUCK
4508594856,01/08/2020,1923,,,CA,202006,,DODG,PA,BK,8345 RESEDA BLVD,00310,53,21211B,BLK BIKE PATH OR LANE,93,6399611.188071,53 - DOT - VALLEY,BLACK,PASSENGER CAR
4508611531,01/21/2020,808,,,CA,,,ACUR,PA,SL,8420 LAUREL CANYON BLVD,00355,53,21211B,BLK BIKE PATH OR LANE,93,6434290.154808,53 - DOT - VALLEY,SILVER,PASSENGER CAR
4508611553,01/21/2020,809,,,CA,202001,,FORD,MH,WT,8420 LAUREL CANYON BLVD,00355,53,21211B,BLK BIKE PATH OR LANE,93,6434290.154808,53 - DOT - VALLEY,WHITE,MOTOR HOME
4508611586,01/21/2020,828,,,CA,,,GMC,TK,WT,11200 SHERMAN WAY,00355,53,21211B,BLK BIKE PATH OR LANE,93,6414555.016399,53 - DOT - VALLEY,WHITE,TRUCK
4508611601,01/21/2020,831,,,CA,,,VOLK,PA,WT,11200 SHERMAN WAY,00355,53,21211B,BLK BIKE PATH OR LANE,93,6414555.016399,53 - DOT - VALLEY,WHITE,PASSENGER CAR
4508611623,01/21/2020,836,,,CA,,,OTHR,TR,RD,7041 VINELAND AVE,00355,53,21211B,BLK BIKE PATH OR LANE,93,6449690.871325,53 - DOT - VALLEY,RED,TRAILER
4508611656,01/21/2020,850,,,IL,,,FRHT,TK,WT,5555 VINELAND AVE,00355,53,21211B,BLK BIKE PATH OR LANE,93,6449662.912943,53 - DOT - VALLEY,WHITE,TRUCK
4508611660,01/21/2020,855,,,NM,202009,,VOLK,PA,BL,5135 VINELAND AVE,00355,53,21211B,BLK BIKE PATH OR LANE,93,6449607.510617,53 - DOT - VALLEY,BLUE,PASSENGER CAR
4508611671,01/21/2020,857,,,CA,,,FORD,PU,GY,4955 VINELAND AVE,00355,53,21211B,BLK BIKE PATH OR LANE,93,6449663.080712,53 - DOT - VALLEY,GREY,PICK-UP TRUCK
4508613524,01/10/2020,1055,,,CA,202011,,HOND,PA,BK,3415 SEPULVEDA BLVD S,00161,51,21211B,BLK BIKE PATH OR LANE,93,6433322.905036,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4508621821,01/10/2020,1949,,,CA,202009,,TOYT,PA,BL,12563 VENICE BLVD,00204,51,21211B,BLK BIKE PATH OR LANE,93,6429618.983852,51 - DOT - WESTERN,BLUE,PASSENGER CAR
4508629661,01/10/2020,952,,,CA,202002,,FORD,PU,WT,7201 LAUREL CANYON BLVD,340R,53,21211B,BLK BIKE PATH OR LANE,93,6441779.53254,53 - DOT - VALLEY,WHITE,PICK-UP TRUCK
4508629672,01/10/2020,955,,,CA,202006,,DODG,PU,WT,7201 LAUREL CANYON BLVD,340R,53,21211B,BLK BIKE PATH OR LANE,93,6441779.53254,53 - DOT - VALLEY,WHITE,PICK-UP TRUCK
4508629683,01/10/2020,955,,,CA,202008,,FRHT,TK,RD,7200 LAUREL CANYON BLVD,340R,53,21211B,BLK BIKE PATH OR LANE,93,6434387.4875,53 - DOT - VALLEY,RED,TRUCK
4508629694,01/10/2020,1006,,,CA,,,OTHR,TR,BK,7200 LAUREL CANYON BLVD,340R,53,21211B,BLK BIKE PATH OR LANE,93,6434387.4875,53 - DOT - VALLEY,BLACK,TRAILER
4508629705,01/10/2020,1008,,,CA,,,OTHR,TR,BK,7200 LAUREL CANYON BLVD,340R,53,21211B,BLK BIKE PATH OR LANE,93,6434387.4875,53 - DOT - VALLEY,BLACK,TRAILER
4508629786,01/10/2020,1625,,,CA,201912,,PTRB,CM,WT,7331 LAUREL CANYON BLVD,340R,53,21211B,BLK BIKE PATH OR LANE,93,6441777.918466,53 - DOT - VALLEY,WHITE,COMMERCIAL
4508629790,01/10/2020,1627,,,CA,202005,,DODG,CM,GY,7401 LAUREL CANYON BLVD,340R,53,21211B,BLK BIKE PATH OR LANE,93,6441776.505817,53 - DOT - VALLEY,GREY,COMMERCIAL
4508645621,01/14/2020,1040,,,CA,202003,,LNDR,PA,GY,3400 SEPULVEDA BL,00185,51,21211B,BLK BIKE PATH OR LANE,93,6433257.05251,51 - DOT - WESTERN,GREY,PASSENGER CAR
4508645632,01/14/2020,1045,,,CA,202010,,MERZ,PA,BK,3400 SEPULVEDA BL,00185,51,21211B,BLK BIKE PATH OR LANE,93,6433257.05251,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4508678101,01/11/2020,1123,,,CA,202004,,UNK,PA,BL,511 AVALON BLVD N,00500,55,21211B,BLK BIKE PATH OR LANE,93,6482010.295319,55 - DOT - SOUTHERN,BLUE,PASSENGER CAR
4508683443,01/21/2020,1021,,,CA,202005,,RROV,PA,BK,12712 MOORPARK ST,00358,53,21211B,BLK BIKE PATH OR LANE,93,6437717.165748,53 - DOT - VALLEY,BLACK,PASSENGER CAR
4508683465,01/21/2020,1051,,,CA,202011,,DODG,PA,WT,14401 CHANDLER BL,00358,53,21211B,BLK BIKE PATH OR LANE,93,6426571.92414358,53 - DOT - VALLEY,WHITE,PASSENGER CAR
4508686346,01/17/2020,1055,,,CA,202004,,LNDR,PA,WT,12120 VENICE BLVD,00167,51,21211B,BLK BIKE PATH OR LANE,93,6431268.849964,51 - DOT - WESTERN,WHITE,PASSENGER CAR
4508698865,01/13/2020,1236,,,MT,,,BMW,PA,WT,900 7TH ST W,00600,56,21211B,BLK BIKE PATH OR LANE,93,6482952.640345,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4508701190,01/15/2020,1329,,,CA,201911,,HOND,PA,SL,451 MAIN ST S,00600,56,21211B,BLK BIKE PATH OR LANE,93,6486532.357562,56 - DOT - CENTRAL,SILVER,PASSENGER CAR
4508726294,01/17/2020,1307,,,CA,,,NISS,PA,BK,13447 BURBANK BL,00358,53,21211B,BLK BIKE PATH OR LANE,93,6432805.713807,53 - DOT - VALLEY,BLACK,PASSENGER CAR
4508726305,01/17/2020,1314,,,CA,201910,,AUDI,PA,BK,5915 WOODMAN AV,00358,53,21211B,BLK BIKE PATH OR LANE,93,6431234.041055,53 - DOT - VALLEY,BLACK,PASSENGER CAR
4508726320,01/17/2020,1325,,,AZ,,,VOLK,PA,BK,12410 CHANDLER BL,00358,53,21211B,BLK BIKE PATH OR LANE,93,6439566.585791,53 - DOT - VALLEY,BLACK,PASSENGER CAR
4508731835,01/17/2020,849,,,CA,202005,,HOND,PA,BK,511 RAMPART BL S,00444,54,21211B,BLK BIKE PATH OR LANE,93,6476678.580266,54 - DOT - HOLLYWOOD,BLACK,PASSENGER CAR
4508731846,01/17/2020,853,,,CA,202009,,NISS,PA,SL,345 RAMPART BL S,00444,54,21211B,BLK BIKE PATH OR LANE,93,6477091.0766207,54 - DOT - HOLLYWOOD,SILVER,PASSENGER CAR
4508736562,01/14/2020,954,,,CA,202009,,FORD,PA,SL,100 11TH ST E,00600,56,21211B,BLK BIKE PATH OR LANE,93,6483461.92112,56 - DOT - CENTRAL,SILVER,PASSENGER CAR
4508738920,01/14/2020,1915,,,CA,202003,,TOYT,PA,SL,401 MAIN ST S,00600,56,21211B,BLK BIKE PATH OR LANE,93,6486784.981386,56 - DOT - CENTRAL,SILVER,PASSENGER CAR
4508754913,01/14/2020,725,,,CA,,,MERZ,TK,WT,755 MAIN ST S,00600,56,21211B,BLK BIKE PATH OR LANE,93,6485214.856891,56 - DOT - CENTRAL,WHITE,TRUCK
4508761821,01/15/2020,1011,,,CA,,,RROV,PA,WT,340 MAIN ST S,00161,51,21211B,BLK BIKE PATH OR LANE,93,6417111.170364,51 - DOT - WESTERN,WHITE,PASSENGER CAR
4508761832,01/15/2020,1017,,,MI,202006,,UNK,PA,BG,340 MAIN ST S,00161,51,21211B,BLK BIKE PATH OR LANE,93,6417111.170364,51 - DOT - WESTERN,BEIGE,PASSENGER CAR
4508761854,01/15/2020,1257,,,CA,202004,,AUDI,PA,BL,3443 SEPULVEDA BLVD S,00161,51,21211B,BLK BIKE PATH OR LANE,93,6433454.610088,51 - DOT - WESTERN,BLUE,PASSENGER CAR
4508782250,01/25/2020,1119,,,CA,202001,,FRHT,TK,BL,5555 VINELAND AVE,350R1,53,21211B,BLK BIKE PATH OR LANE,93,6449662.912943,53 - DOT - VALLEY,BLUE,TRUCK
4508786715,01/25/2020,1629,,,CA,202006,,TOYT,PA,BK,7923 RESEDA BLVD,00375,53,21211B,BLK BIKE PATH OR LANE,93,6399600.107916,53 - DOT - VALLEY,BLACK,PASSENGER CAR
4508819394,01/17/2020,1432,,,CA,202004,,NISS,PA,GY,4375 CAMARILLO ST,00356,53,21211B,BLK BIKE PATH OR LANE,93,99999,53 - DOT - VALLEY,GREY,PASSENGER CAR
4508830410,01/15/2020,1854,,,CA,202008,,TOYT,PA,GY,2841 SUNSET BL W,403B,54,21211B,BLK BIKE PATH OR LANE,93,6479028.11479789,54 - DOT - HOLLYWOOD,GREY,PASSENGER CAR
4508851745,01/13/2020,1149,,,CA,202005,,HOND,PA,GY,312 2ND ST W,7R,56,21211B,BLK BIKE PATH OR LANE,93,6486905.539083,56 - DOT - CENTRAL,GREY,PASSENGER CAR
4508877155,01/23/2020,1457,,,CA,,,OTHR,MH,BG,7687 FOOTHILL BLVD,340R,53,21211B,BLK BIKE PATH OR LANE,93,6471047.73411,53 - DOT - VALLEY,BEIGE,MOTOR HOME
4508886270,01/18/2020,1536,,,CA,,,FRHT,OT,WT,14046 BURBANK BLVD,360R1,53,21211B,BLK BIKE PATH OR LANE,93,6428861.895411,53 - DOT - VALLEY,WHITE,
4508886281,01/18/2020,1544,,,CA,202006,,HOND,PA,BK,13738 BURBANK BLVD,360R1,53,21211B,BLK BIKE PATH OR LANE,93,6430856.65649,53 - DOT - VALLEY,BLACK,PASSENGER CAR
4508886734,01/14/2020,944,,,CA,202003,,OTHR,MH,WT,8420 LAUREL CANYON BLVD,350R1,53,21211B,BLK BIKE PATH OR LANE,93,6434290.154808,53 - DOT - VALLEY,WHITE,MOTOR HOME
4508886745,01/14/2020,946,,,CA,202001,,FORD,MH,WT,8420 LAUREL CANYON BLVD,350R1,53,21211B,BLK BIKE PATH OR LANE,93,6434290.154808,53 - DOT - VALLEY,WHITE,MOTOR HOME
4508886955,01/14/2020,1105,,,CA,202005,,FORD,PU,BK,15325 DEVONSHIRE ST,350R1,53,21211B,BLK BIKE PATH OR LANE,93,6420983.84612107,53 - DOT - VALLEY,BLACK,PICK-UP TRUCK
4508887062,01/16/2020,1050,,,CA,201911,,CHEV,PA,WT,4444 VINELAND AV,00358,53,21211B,BLK BIKE PATH OR LANE,93,6449660.4970938,53 - DOT - VALLEY,WHITE,PASSENGER CAR
4508887121,01/16/2020,1157,,,CA,202004,,TOYT,PA,BK,4048 TUJUNGA AV,00358,53,21211B,BLK BIKE PATH OR LANE,93,6446997.340211,53 - DOT - VALLEY,BLACK,PASSENGER CAR
4508921126,01/16/2020,922,,,CA,202009,,TOYT,PA,BK,3233 SEPULVEDA BLVD S,00161,51,21211B,BLK BIKE PATH OR LANE,93,6432616.399551,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4508926310,01/22/2020,1219,,,IN,,,HNO,PA,YE,5008 YORK BL,00600,56,21211B,BLK BIKE PATH OR LANE,93,6499103.639747,56 - DOT - CENTRAL,YELLOW,PASSENGER CAR
4508927172,01/27/2020,1437,,,CA,202005,,HOND,PA,GO,850 MAIN ST S,00101,56,21211B,BLK BIKE PATH OR LANE,93,6484693.10143,56 - DOT - CENTRAL,GOLD,PASSENGER CAR
4508938770,01/13/2020,1357,,,CA,,,SUBA,PA,GY,660 VENICE BL,908R,51,21211B,BLK BIKE PATH OR LANE,93,6422171.348413,51 - DOT - WESTERN,GREY,PASSENGER CAR
4508955220,01/19/2020,836,,,CA,202001,,KW,CM,RD,5948 LANKERSHIM BLVD,00331,53,21211B,BLK BIKE PATH OR LANE,93,6445839.64673907,53 - DOT - VALLEY,RED,COMMERCIAL
4508955242,01/19/2020,1043,,,CA,201912,,FRHT,CM,OR,12007 ROSCOE BLVD,00331,53,21211B,BLK BIKE PATH OR LANE,93,6442317.3588968,53 - DOT - VALLEY,ORANGE,COMMERCIAL
4508975122,01/15/2020,1046,,,CA,202101,,BMW,PA,BK,14143 CHANDLER BL,360R1,53,21211B,BLK BIKE PATH OR LANE,93,6428283.728023,53 - DOT - VALLEY,BLACK,PASSENGER CAR
4508975343,01/16/2020,1225,,,CA,202001,,OTHR,MH,BG,8420 LAUREL CANYON BLVD,00331,53,21211B,BLK BIKE PATH OR LANE,93,6434290.154808,53 - DOT - VALLEY,BEIGE,MOTOR HOME
4509048880,01/24/2020,1140,,,CA,,,OTHR,TR,RD,716 OLIVE ST S,00670,56,21211B,BLK BIKE PATH OR LANE,93,6484194.164065,56 - DOT - CENTRAL,RED,TRAILER
4509108951,01/23/2020,1459,,,CA,202002,,MERZ,PA,SL,11670 SAN VICENTE BL,00405,51,21211B,BLK BIKE PATH OR LANE,93,6420916.416586,51 - DOT - WESTERN,SILVER,PASSENGER CAR
4509144990,01/24/2020,1321,,,CA,202005,,MERZ,PA,BK,3300 SUNSET BL,00441,54,21211B,BLK BIKE PATH OR LANE,93,6478299.304521,54 - DOT - HOLLYWOOD,BLACK,PASSENGER CAR
4509152605,01/21/2020,937,,,CA,201906,,PTRB,CM,WT,7331 LAUREL CANYON BL,340R,53,21211B,BLK BIKE PATH OR LANE,93,6441777.918466,53 - DOT - VALLEY,WHITE,COMMERCIAL
4509152701,01/21/2020,1455,,,OH,,,VOLV,CM,GY,6555 FOOTHILL BLVD,340R,53,21211B,BLK BIKE PATH OR LANE,93,6478594.230581,53 - DOT - VALLEY,GREY,COMMERCIAL
4509152712,01/21/2020,1455,,,CA,201904,,FRHT,CM,BL,6555 FOOTHILL BLVD,340R,53,21211B,BLK BIKE PATH OR LANE,93,6478594.230581,53 - DOT - VALLEY,BLUE,COMMERCIAL
4509156385,01/22/2020,1051,,,CA,,,FORD,PA,OR,730 MAIN ST S,00600,56,21211B,BLK BIKE PATH OR LANE,93,6485350.862123,56 - DOT - CENTRAL,ORANGE,PASSENGER CAR
4509157225,01/25/2020,1628,,,CA,202010,,MERZ,PA,WT,704 SPRING ST N,00600,56,21211B,BLK BIKE PATH OR LANE,93,6489629.249973,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4509159664,01/18/2020,1454,,,CA,202008,,MASE,PA,BL,12563 VENICE BLVD,303W,51,21211B,BLK BIKE PATH OR LANE,93,6429618.983852,51 - DOT - WESTERN,BLUE,PASSENGER CAR
4509183630,01/22/2020,1114,,,CA,202012,,BMW,PA,BK,11601 SAN VICENTE BL,00171,51,21211B,BLK BIKE PATH OR LANE,93,6416068.981018,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4509183652,01/22/2020,1138,,,CA,202007,,BMW,PA,WT,11948 SAN VICENTE BL,00171,51,21211B,BLK BIKE PATH OR LANE,93,6418850.628136,51 - DOT - WESTERN,WHITE,PASSENGER CAR
4509183663,01/22/2020,1139,,,CA,202008,,BMW,PA,WT,11956 SAN VICENTE BL,00171,51,21211B,BLK BIKE PATH OR LANE,93,6418921.745311,51 - DOT - WESTERN,WHITE,PASSENGER CAR
4509183722,01/22/2020,1201,,,CA,201912,,HYUN,PA,BK,11600 SAN VICENTE BL,00171,51,21211B,BLK BIKE PATH OR LANE,93,99999,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4509188434,01/27/2020,944,,,CA,,,UNK,MH,BK,16105 RINALDI ST,330R2,53,21211B,BLK BIKE PATH OR LANE,93,6415647.49122,53 - DOT - VALLEY,BLACK,MOTOR HOME
4509188445,01/27/2020,947,,,CA,202011,,HOND,PA,SL,16105 RINALDI ST,330R2,53,21211B,BLK BIKE PATH OR LANE,93,6415647.49122021,53 - DOT - VALLEY,SILVER,PASSENGER CAR
4509188504,01/27/2020,1408,,,AZ,,,UNK,TR,SL,15655 RINALDI ST,330R2,53,21211B,BLK BIKE PATH OR LANE,93,6419436.281552,53 - DOT - VALLEY,SILVER,TRAILER
4509194233,01/21/2020,1029,,,CA,202009,,UNK,MH,WT,16645 RINALDI ST,330R2,53,21211B,BLK BIKE PATH OR LANE,93,6412122.41332074,53 - DOT - VALLEY,WHITE,MOTOR HOME
4509194454,01/22/2020,1147,,,NV,202011,,CHEV,PA,WT,17746 PLUMMER ST,00331,53,21211B,BLK BIKE PATH OR LANE,93,6404301.835008,53 - DOT - VALLEY,WHITE,PASSENGER CAR
4509195051,01/25/2020,1328,,,CA,201912,,INTL,CM,WT,16600 FOOTHILL BLVD,00372,53,21211B,BLK BIKE PATH OR LANE,93,6412769.553451,53 - DOT - VALLEY,WHITE,COMMERCIAL
4509212923,01/24/2020,947,,,CA,202012,,FRHT,TK,WT,3630 SEPULVEDA BL S,00137,51,21211B,BLK BIKE PATH OR LANE,93,6434407.256138,51 - DOT - WESTERN,WHITE,TRUCK
4509221695,01/17/2020,357,,,CA,202008,,TOYT,PA,GN,800 FIGUEROA ST,00500,55,21211B,BLK BIKE PATH OR LANE,93,6476726.418278,55 - DOT - SOUTHERN,GREEN,PASSENGER CAR
4509221706,01/17/2020,357,,,CA,202101,,GMC,TK,GN,800 FIGUEROA ST,00500,55,21211B,BLK BIKE PATH OR LANE,93,6476726.418278,55 - DOT - SOUTHERN,GREEN,TRUCK
4509260615,01/22/2020,1143,,,CA,202012,,VOLV,PA,GY,611 MAIN ST S,00161,51,21211B,BLK BIKE PATH OR LANE,93,6417606.203236,51 - DOT - WESTERN,GREY,PASSENGER CAR
4509260626,01/22/2020,1235,,,CA,202007,,CHEV,PA,TN,1200 MAIN ST S,00161,51,21211B,BLK BIKE PATH OR LANE,93,6418307.832843,51 - DOT - WESTERN,TAN,PASSENGER CAR
4509260630,01/22/2020,1238,,,CA,202006,,JEEP,PA,SL,1200 MAIN ST S,00161,51,21211B,BLK BIKE PATH OR LANE,93,6418307.832843,51 - DOT - WESTERN,SILVER,PASSENGER CAR
4509260641,01/22/2020,1242,,,CA,202007,,FORD,PA,BK,610 MAIN ST S,00161,51,21211B,BLK BIKE PATH OR LANE,93,6417606.203236,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4509260674,01/22/2020,1330,,,CA,201912,,RROV,PA,BK,512 ROSE AVE E,00161,51,21211B,BLK BIKE PATH OR LANE,93,6418105.481769,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4509295932,01/21/2020,1310,,,CA,,,TOYT,PA,BK,10886 LE CONTE AVE,00148,51,21211B,BLK BIKE PATH OR LANE,93,6426941.11347,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4509297225,01/27/2020,1135,,,CA,202002,,TOYT,PU,BK,319 VENICE WAY,00161,51,21211B,BLK BIKE PATH OR LANE,93,6419375.820249,51 - DOT - WESTERN,BLACK,PICK-UP TRUCK
4509314703,01/19/2020,1355,,,CA,202007,,MAZD,PA,BL,794 MAIN ST,00202,51,21211B,BLK BIKE PATH OR LANE,93,6417719.226574,51 - DOT - WESTERN,BLUE,PASSENGER CAR
4509329171,01/25/2020,704,,,CA,202004,,VOLV,PA,BK,12511 SHORT AVE,00161,51,21211B,BLK BIKE PATH OR LANE,93,6432398.873033,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4509339472,01/18/2020,1134,,,CA,202001,,BMW,PA,RD,11690 SAN VICENTE BLVD,161R,51,21211B,BLK BIKE PATH OR LANE,93,6421159.677906,51 - DOT - WESTERN,RED,PASSENGER CAR
4509348900,01/27/2020,1605,,,CA,202006,,HYUN,PA,BK,1111 FIGUEROA ST S,00600,56,21211B,BLK BIKE PATH OR LANE,93,6481277.75911,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
4509354953,01/26/2020,838,,,CA,,,JEEP,PA,WT,5101 VINELAND AV,350R1,53,21211B,BLK BIKE PATH OR LANE,93,6449607.339575,53 - DOT - VALLEY,WHITE,PASSENGER CAR
4509354964,01/26/2020,841,,,CA,202003,,JEEP,PA,BK,5101 VINELAND AV,350R1,53,21211B,BLK BIKE PATH OR LANE,93,6449607.339575,53 - DOT - VALLEY,BLACK,PASSENGER CAR
4509357020,01/29/2020,1120,,,CA,202101,,FORD,PA,SL,14425 FOOTHILL BLVD,00341,53,21211B,BLK BIKE PATH OR LANE,93,6426273.050237,53 - DOT - VALLEY,SILVER,PASSENGER CAR
4509363375,01/29/2020,1817,,,CA,202012,,HOND,PA,GY,450 14TH ST W,00500,55,21211B,BLK BIKE PATH OR LANE,93,6474442.337683,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4509383793,01/23/2020,1602,,,CA,202007,,BMW,PA,GO,5910 LANKERSHIM BLVD,00331,53,21211B,BLK BIKE PATH OR LANE,93,6445988.16976434,53 - DOT - VALLEY,GOLD,PASSENGER CAR
4509469042,01/23/2020,1117,,,CA,202009,,HOND,PA,GO,3215 VENICE BL,00175,51,21211B,BLK BIKE PATH OR LANE,93,6465006.65815686,51 - DOT - WESTERN,GOLD,PASSENGER CAR
4509473651,01/22/2020,1104,,,CA,202010,,HOND,PA,BK,5143 VINELAND AV,00358,53,21211B,BLK BIKE PATH OR LANE,93,6449607.55086174,53 - DOT - VALLEY,BLACK,PASSENGER CAR
4509495793,01/24/2020,1006,,,CA,202008,,TOYT,PA,GY,12421 VENICE BLVD,00162,51,21211B,BLK BIKE PATH OR LANE,93,6430180.102745,51 - DOT - WESTERN,GREY,PASSENGER CAR
4509509605,01/24/2020,1242,,,CA,202005,,FRHT,CM,WT,800 3RD ST E,00600,56,21211B,BLK BIKE PATH OR LANE,93,6484910.509249,56 - DOT - CENTRAL,WHITE,COMMERCIAL
4509510434,01/30/2020,1214,,,CA,202001,,GMC,PA,WT,1121 GRAND AVE S,00670,56,21211B,BLK BIKE PATH OR LANE,93,6482220.576831,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4509510655,01/31/2020,1004,,,CA,6,,FRHT,CM,WT,861 SPRING ST S,00658,56,21211B,BLK BIKE PATH OR LANE,93,6484575.76559713,56 - DOT - CENTRAL,WHITE,COMMERCIAL
4509525926,01/23/2020,1210,,,CA,202003,,CHEV,PA,GY,3300 FIGUEROA ST S,00536,55,21211B,BLK BIKE PATH OR LANE,93,6477038.990152,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4509526405,01/25/2020,1338,,,CA,202008,,MERZ,PA,WT,3750 FIGUEROA ST S,00500,55,21211B,BLK BIKE PATH OR LANE,93,6475979.000147,55 - DOT - SOUTHERN,WHITE,PASSENGER CAR
4509533210,01/30/2020,1310,,,CA,202003,,LINC,PA,BK,3215 VENICE BL,00175,51,21211B,BLK BIKE PATH OR LANE,93,6465006.658157,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4509541831,01/31/2020,1228,,,CA,1,,INTL,CM,WT,850 MAIN ST S,00101,56,21211B,BLK BIKE PATH OR LANE,93,6484693.10143,56 - DOT - CENTRAL,WHITE,COMMERCIAL
